seq_num,board_time_us,event_type,sensor_id,delta_us,flags,sync_state,confidence,tier,loss_detected,seq_gap
104434,8704000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104446,8705000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104458,8706000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104470,8707000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104482,8708000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104494,8709000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104506,8710000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104518,8711000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104530,8712000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104542,8713000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104554,8714000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104566,8715000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104578,8716000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104590,8717000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104602,8718000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104614,8719000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104626,8720000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104638,8721000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104650,8722000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104662,8723000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104674,8724000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104686,8725000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104698,8726000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104710,8727000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104722,8728000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104734,8729000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104746,8730000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104758,8731000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104770,8732000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104782,8733000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104794,8734000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104806,8735000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104818,8736000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104830,8737000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104842,8738000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104854,8739000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104866,8740000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104878,8741000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104890,8742000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104902,8743000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104914,8744000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104926,8745000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104938,8746000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104950,8747000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104962,8748000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104974,8749000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104986,8750000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
104998,8751000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105010,8752000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105022,8753000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105034,8754000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105046,8755000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105058,8756000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105070,8757000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105082,8758000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105094,8759000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105106,8760000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105118,8761000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105130,8762000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105142,8763000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105154,8764000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105166,8765000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105178,8766000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105190,8767000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105202,8768000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105214,8769000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105226,8770000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105238,8771000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105250,8772000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105262,8773000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105274,8774000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105286,8775000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105298,8776000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105310,8777000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105322,8778000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105334,8779000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105346,8780000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105358,8781000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105370,8782000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105382,8783000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105394,8784000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105406,8785000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105418,8786000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105430,8787000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105442,8788000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105454,8789000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105466,8790000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105478,8791000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105490,8792000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105502,8793000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105514,8794000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105526,8795000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105538,8796000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105550,8797000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105562,8798000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105574,8799000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105586,8800000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105598,8801000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105610,8802000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105622,8803000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105634,8804000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105646,8805000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105658,8806000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105670,8807000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105682,8808000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105694,8809000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105706,8810000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105718,8811000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105730,8812000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105742,8813000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105754,8814000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105766,8815000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105778,8816000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105790,8817000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105802,8818000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105814,8819000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105826,8820000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105838,8821000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105850,8822000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105862,8823000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105874,8824000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105886,8825000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105898,8826000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105910,8827000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105922,8828000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105934,8829000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105946,8830000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105958,8831000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105970,8832000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105982,8833000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
105994,8834000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106006,8835000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106018,8836000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106030,8837000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106042,8838000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106054,8839000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106066,8840000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106078,8841000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106090,8842000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106102,8843000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106114,8844000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106126,8845000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106138,8846000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106150,8847000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106162,8848000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106174,8849000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106186,8850000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106198,8851000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106210,8852000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106222,8853000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106234,8854000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106246,8855000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106258,8856000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106270,8857000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106282,8858000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106294,8859000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106306,8860000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106318,8861000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106330,8862000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106342,8863000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106354,8864000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106366,8865000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106378,8866000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106390,8867000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106402,8868000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106414,8869000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106426,8870000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106438,8871000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106450,8872000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106462,8873000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106474,8874000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106486,8875000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106498,8876000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106510,8877000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106522,8878000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106534,8879000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106546,8880000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106558,8881000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106570,8882000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106582,8883000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106594,8884000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106606,8885000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106618,8886000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106630,8887000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106642,8888000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106654,8889000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106666,8890000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106678,8891000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106690,8892000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106702,8893000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106714,8894000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106726,8895000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106738,8896000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106750,8897000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106762,8898000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106774,8899000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106786,8900000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106798,8901000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106810,8902000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106822,8903000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106834,8904000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106846,8905000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106858,8906000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106870,8907000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106882,8908000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106894,8909000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106906,8910000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106918,8911000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106930,8912000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106942,8913000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106954,8914000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106966,8915000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106978,8916000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
106990,8917000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107002,8918000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107014,8919000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107026,8920000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107038,8921000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107050,8922000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107062,8923000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107074,8924000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107086,8925000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107098,8926000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107110,8927000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107122,8928000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107134,8929000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107146,8930000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107158,8931000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107170,8932000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107182,8933000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107194,8934000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107206,8935000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107218,8936000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107230,8937000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107242,8938000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107254,8939000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107266,8940000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107278,8941000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107290,8942000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107302,8943000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107314,8944000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107326,8945000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107338,8946000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107350,8947000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107362,8948000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107374,8949000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107386,8950000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107398,8951000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107410,8952000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107422,8953000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107434,8954000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107446,8955000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107458,8956000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107470,8957000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107482,8958000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107494,8959000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107506,8960000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107518,8961000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107530,8962000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107542,8963000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107554,8964000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107566,8965000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107578,8966000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107590,8967000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107602,8968000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107614,8969000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107626,8970000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107638,8971000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107650,8972000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107662,8973000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107674,8974000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107686,8975000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107698,8976000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107710,8977000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107722,8978000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107734,8979000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107746,8980000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107758,8981000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107770,8982000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107782,8983000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107794,8984000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107806,8985000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107818,8986000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107830,8987000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107842,8988000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107854,8989000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107866,8990000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107878,8991000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107890,8992000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107902,8993000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107914,8994000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107926,8995000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107938,8996000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107950,8997000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107962,8998000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107974,8999000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107986,9000000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
107998,9001000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108010,9002000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108022,9003000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108034,9004000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108046,9005000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108058,9006000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108070,9007000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108082,9008000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108094,9009000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108106,9010000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108118,9011000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108130,9012000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108142,9013000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108154,9014000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108166,9015000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108178,9016000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108190,9017000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108202,9018000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108214,9019000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108226,9020000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108238,9021000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108250,9022000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108262,9023000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108274,9024000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108286,9025000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108298,9026000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108310,9027000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108322,9028000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108334,9029000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108346,9030000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108358,9031000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108370,9032000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108382,9033000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108394,9034000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
108406,9035000000,PPS_EDGE,ZED-F9P,0,0x00000003,,255,3,false,false
